A1BG-AS1	0.0
A2M	38.15644992389908
A2M-AS1	0.0
A2ML1	4.239605547099898
A2ML1-AS1	29.677238829699284
A4GALT	0.0
AAAS	33.91684437679918
AACS	33.91684437679918
AACSP1	0.0
AADACL2-AS1	8.479211094199796
AADACL4	0.0
AADAT	33.91684437679918
AAED1	12.718816641299693
AAGAB	0.0
AAK1	33.91684437679918
AAMDC	25.437633282599386
AAMP	16.95842218839959
AAR2	42.39605547099898
AARD	16.95842218839959
AARS	135.66737750719673
AARS2	29.677238829699284
AASDH	33.91684437679918
AASDHPPT	55.11487211229867
AASS	809.7646594960805
AATF	25.437633282599386
AATK	4.239605547099898
AATK-AS1	4.239605547099898
AB019441.29	12.718816641299693
ABAT	12.718816641299693
ABC11-4932300O16.1	0.0
ABCA1	8.479211094199796
ABCA10	0.0
ABCA2	4.239605547099898
ABCA3	12.718816641299693
ABCA4	4.239605547099898
ABCA5	16.95842218839959
ABCA6	0.0
ABCA7	46.63566101809888
ABCA8	0.0
ABCA9	0.0
ABCA9-AS1	0.0
ABCB10	12.718816641299693
ABCB10P1	0.0
ABCB10P4	0.0
ABCB4	0.0
ABCB7	80.55250539489806
ABCB8	4.239605547099898
ABCB9	4.239605547099898
ABCC1	16.95842218839959
ABCC10	21.19802773549949
ABCC2	4.239605547099898
ABCC3	0.0
ABCC4	8.479211094199796
ABCC5	50.87526656519877
ABCC6	0.0
ABCC9	0.0
ABCD1	0.0
ABCD3	12.718816641299693
ABCD4	131.42777196009683
ABCE1	105.99013867749744
ABCF1	190.7822496194954
ABCF2	50.87526656519877
ABCG1	4.239605547099898
ABCG2	8.479211094199796
ABHD10	8.479211094199796
ABHD11	25.437633282599386
ABHD11-AS1	0.0
ABHD12	21.19802773549949
ABHD12B	12.718816641299693
ABHD13	12.718816641299693
ABHD14A	4.239605547099898
ABHD14A-ACY1	4.239605547099898
ABHD15	4.239605547099898
ABHD15-AS1	12.718816641299693
ABHD17B	46.63566101809888
ABHD17C	8.479211094199796
ABHD18	33.91684437679918
ABHD2	46.63566101809888
ABHD3	29.677238829699284
ABHD4	4.239605547099898
ABHD5	29.677238829699284
ABHD6	4.239605547099898
ABHD8	16.95842218839959
ABI1	8.479211094199796
ABI2	169.58422188399592
ABI3	4.239605547099898
ABI3BP	0.0
ABL1	33.91684437679918
ABL2	25.437633282599386
ABLIM1	50.87526656519877
ABLIM3	0.0
ABO	8.479211094199796
ABR	25.437633282599386
ABRACL	224.69909399629458
ABT1	25.437633282599386
ABTB2	21.19802773549949
AC000035.3	0.0
AC000068.10	4.239605547099898
AC000078.5	0.0
AC000089.3	4.239605547099898
AC001226.7	4.239605547099898
AC002056.3	4.239605547099898
AC002066.1	0.0
AC002075.4	4.239605547099898
AC002116.7	12.718816641299693
AC002117.1	0.0
AC002128.5	8.479211094199796
AC002310.12	0.0
AC002398.11	0.0
AC002398.13	0.0
AC002463.3	4.239605547099898
AC002467.7	8.479211094199796
AC002480.2	0.0
AC002480.3	0.0
AC002480.5	4.239605547099898
AC002519.6	0.0
AC002539.1	4.239605547099898
AC002542.2	4.239605547099898
AC003006.7	4.239605547099898
AC003092.1	0.0
AC004009.3	0.0
AC004012.1	0.0
AC004076.9	29.677238829699284
AC004112.4	4.239605547099898
AC004158.3	0.0
AC004237.1	8.479211094199796
AC004381.6	16.95842218839959
AC004386.4	0.0
AC004448.2	0.0
AC004453.8	50.87526656519877
AC004538.3	4.239605547099898
AC004540.5	4.239605547099898
AC004556.1	0.0
AC004623.2	0.0
AC004791.2	0.0
AC004893.11	4.239605547099898
AC004941.5	0.0
AC004967.7	33.91684437679918
AC004980.7	29.677238829699284
AC005013.5	4.239605547099898
AC005037.3	0.0
AC005042.4	25.437633282599386
AC005062.2	343.4080493150917
AC005076.5	0.0
AC005083.1	4.239605547099898
AC005154.6	12.718816641299693
AC005220.3	0.0
AC005224.2	8.479211094199796
AC005237.4	0.0
AC005251.3	4.239605547099898
AC005253.2	0.0
AC005256.1	0.0
AC005262.2	0.0
AC005276.1	8.479211094199796
AC005306.3	12.718816641299693
AC005307.1	0.0
AC005307.3	16.95842218839959
AC005329.7	4.239605547099898
AC005355.1	12.718816641299693
AC005481.5	0.0
AC005517.3	0.0
AC005534.8	4.239605547099898
AC005537.2	4.239605547099898
AC005562.1	4.239605547099898
AC005592.1	0.0
AC005592.2	4.239605547099898
AC005609.16	29.677238829699284
AC005609.20	4.239605547099898
AC005614.5	8.479211094199796
AC005618.6	0.0
AC005682.5	38.15644992389908
AC005740.4	0.0
AC005754.7	4.239605547099898
AC005775.2	4.239605547099898
AC005776.1	0.0
AC005780.1	0.0
AC005795.1	0.0
AC005932.1	8.479211094199796
AC005943.2	0.0
AC005944.2	4.239605547099898
AC006000.5	8.479211094199796
AC006042.7	0.0
AC006116.20	0.0
AC006160.5	4.239605547099898
AC006262.5	0.0
AC006272.1	4.239605547099898
AC006273.5	0.0
AC006277.2	8.479211094199796
AC006369.2	4.239605547099898
AC006378.2	0.0
AC006445.7	0.0
AC006449.2	0.0
AC006460.2	0.0
AC006539.2	0.0
AC006547.13	0.0
AC006547.8	0.0
AC006946.16	0.0
AC006994.2	25.437633282599386
AC007038.7	0.0
AC007041.2	4.239605547099898
AC007098.1	0.0
AC007131.1	0.0
AC007192.6	8.479211094199796
AC007193.10	4.239605547099898
AC007204.2	38.15644992389908
AC007228.11	12.718816641299693
AC007237.2	4.239605547099898
AC007238.1	0.0
AC007246.3	29.677238829699284
AC007271.3	0.0
AC007279.2	4.239605547099898
